User,Followers
paulolieuthier,"['forbidden404', 'llaryssa', 'marlonwc3', 'caionovaes', 'fulano7', 'horaciojcfilho', 'tomersimis', 'brunnorbc', 'Liamsi', 'alketii', 'fernandocastor', 'gustavosbarreto', 'Linux-Player', 'Darth-Revan', 'pazspm', 'mguilhermetavares', 'pcstl', 'SHENOISZ', '01viniciusmelo', 'peaonunes', 'dalinhuang99', 'acamargovieira', 'eivindml']"
fchicout,"['tacsio', 'tamimibrahim', 'victorbernardo', 'Jedilson', 'brunopereiraXD', 'FernandaAmanda', 'mateusrevoredo', 'JonAlves', 'AglailsonAmorim', 'mclaara', 'rodrigux', 'EllaineSilva', 'valdeniocarvalho', 'sergiotravassos', 'scr34m0', 'stersylva', 'sudorafa', 'ferreiralisson', 'LeandroOliveirADS', 'laisvidoto1994', 'Wellvergton', 'CastroArrudaBeatriz']"
hamorim,"['felipefontoura', 'lucaspottersky', 'jonatascp', 'andrehgl', 'Jacktony', 'rafaelmodernel', 'henriquemc', 'andrew', 'mstred', 'guiocavalcanti', 'brunocasanova', 'cusspvz', 'rafaelri', 'angusshire', 'toxtli', 'gbazilio', 'karlafalcao', 'hugomenezes', 'tpmarcs', 'di3goleite', 'OtacilioN', 'dalinhuang99']"
abelb0rges,"['milkway', 'angusshire', 'cusspvz', 'rdso1', 'marcelsan', 'jmateusms', 'ternsip', 'androidcode33', 'gmkhussain', 'brunocvcunha', 'rod-lin', 'Linux-Player', 'ItzLevvie', 'Raydonal', 'dalinhuang99', 'mstraughan86', 'vkandola', 'abelsiqueira', 'avallecam', 'joselatrans', 'minsle', 'rftHusn']"
FranckAJ,"['AnthonyFlavian', 'JeffersonEmanuel', 'cassioliveira', 'JoaquimCMH', 'ElisangeladeSouza', 'Givonaldo', 'LuizAntonioPS', 'emersonAlexandre', 'trandreluis', 'JoseRafael97', 'ncnegoleo', 'sidcleyWilker', 'amslv', 'lyndontavares', 'carlosavelino', 'PatrickFaustino', 'yeasinali', 'danielsinaga1', 'viniciusgouveia', 'mstraughan86', 'zhangxinxing0318', 'SaMumcu']"
jayralencar,"['JoseCage', 'raloliver', 'Safedevelopers', 'icewindboy', 'rferro', 'henriquenasc', 'Paulohenr0335', 'gritt', 'DevJoseWeb', 'bawasaab', 'Danilo17', 'baaslaawe', 'marcelopspereira', 'Paulodobb', 'dalinhuang99', 'AllanD1', 'adolfoaugusto', 'phmiranda', 'kuldeep349', 'natelaclaire', 'marknemesis', 'HydroCarbons']"
frankjuniorr,"['endersonmaia', 'thiagobrc', 'enilapb', 'vitoriavasconcelos', 'carloseduleal', 'HaysaRodrigues', 'mdediana', 'eduardoaleixo', 'lucasbao', 'jarbasjacome', 'lmyboy', 'simoneas02', 'yelken', 'diegopreviero', 'FranciscoMarinho', 'lpmourato', 'MichalPaszkiewicz', 'ericbbraga', 'pranavlathigara', 'Carlos-Ot', 'favasconcelos', 'KodiMadhavarao']"
leopoldomt,"['pauloborba', 'embs', 'haroldogtf', 'luisgabriel', 'jeandersonbc', 'dvro', 'victorlaerte', 'Gabisampaio', 'abelb0rges', 'albertmourato', 'lucasbr023', 'ArthurLapprand', 'igormatos', 'pedrotst', 'luishmelo', 'AlisonGorgonho', 'jhdavino', 'johnwmcarneiro', 'mguilhermetavares', 'EduardoLima806', 'karinegmg', 'vinniemoreira']"
arthurms,"['gmmcal', 'tigefa4u', 'pragmaticivan', 'rodrigoliimaa', 'nandooliveira', 'thiagoramos23', 'rachidcalazans', 'kidush', 'angusshire', 'rafaelgaiaduarte', 'luisarlindo', 'RobertBornemann', 'brunocasanova', 'cusspvz', 'oliveiradev', '3manuek', 'johanngomes', 'Fluen', 'Linux-Player', 'MarcellyLA', 'bmelo', 'dalinhuang99']"
julianalucena,"['tacsio', 'aricardoreis', 'brunocoelho', 'embs', 'jessicabarbalho', 'kelonye', 'sergiofontes', 'guiocavalcanti', 'rrecio', 'fltiago', 'lupeke', 'vitoriavasconcelos', 'Bouckaert', 'RobertoBarros', 'STRd6', 'ThaisaMirely', 'franzejr', 'JoaoGFarias', 'tacionery', 'thnery', 'peaonunes', 'mateuschaves']"
casevictor,"['pedroneves', 'brentonhouse', 'victorcarrico', 'xavierledoux', 'meiralins', 'luisbello30', 'NadsonFernando', 'AmaroNeto', 'MattMcFarland', 'cusspvz', 'policypri', 'MichalPaszkiewicz', 'RodrigoCastiel', 'alihasanzaade', 'lucasferraaz', 'gfreivasc', 'adrielcafe', 'santosleonardo2', 'ItzLevvie', 'pernambucano', 'opengiineer']"
RodrigoCastiel,"['riuri', 'thiagowfx', 'caioteixeira', 'jtakeuchi', 'monolli', 'rvlb-19', 'casevictor', 'saulo-p', 'reych', 'rff255', 'llaryssa', 'vtcb', 'Viepe22', 'gllp', 'mguilhermetavares', 'phrps', 'bebetocf', 'goncamateus', 'higorlapa', 'lomcin', 'jdbratti']"
lipse,"['rafaelcaricio', 'zimmerle', 'nielsonsantana', 'rafaelllins', 'filipeximenes', 'guiocavalcanti', 'aericson', 'tarsisazevedo', 'dennynewtech', 'dymx101', 'daniellqueiroz', 'trietptm', 'lauromoura', 'cusspvz', 'rodrigoclira', 'angusshire', 'Linux-Player', 'brunnogomes', 'KevinHock', 'dalinhuang99', 'clebeer']"
espellcaste,"['RafaelFunchal', 'juliarizza', 'marceloogeda', 'cicerohen', 'tao-tiago', 'luisfilho', 'edmolima', 'dancasttro', 'Likhonblog', 'TiagoRodrigues', 'brunocasanova', 'cusspvz', 'mikegwhit', 'isaiaswebnet', 'angusshire', 'nicklima', 'renatonascalves', 'kibersyn', 'dalinhuang99', 'erravimishra1', 'engrmostafijur']"
marcosisocram,"['bunomonteiro', 'Zzeris', 'itanaua', 'pedroboudoux', 'Alive-AttemptTheLifeGangHouse', 'martindale', 'zenzenzen', 'apugeat', 'gabrielpconceicao', 'brunocasanova', 'cusspvz', 'SuriyaaKudoIsc', 'tigefa4u', 'VagrantStory', 'moha-lanser-87', 'sirinath', 'velihamza', 'Zabeah', 'AlexxNica', 'wagnerbeethoven', 'CikerDeveloper']"
felipefarias,"['filipeximenes', 'brunocoelho', 'fjsj', 'Siffert', 'fabiocerqueira', 'sergiofontes', 'meiralins', 'luanfonceca', 'matagus', 'osantana', 'vidalvasconcelos', 'medeirosthiago', 'faeliaso', 'chocoelho', 'matiasinsaurralde', 'srtab', 'Milhano', 'kamranhossain', 'vanessa', 'amandasavluchinske', 'dzikri']"
omailson,"['fernandolins', 'adrianomelo', 'luisgabriel', 'rogerzanoni', 'renatooliveira', 'brunocoelho', 'viniciusmonteiro', 'vanessagl2', 'fernandogrd', 'jpanganiban', 'mateusgrb', 'anselmolsm', 'figueredo', 'dvro', 'arthuralvim', 'fdsadat', 'lauromoura', 'gomesfelipe', 'guru81', 'valoraccoon']"
djalmaafilho,"['Jemesson', 'joaocalixto', 'matheusreichow', 'willfelix', 'pranavlathigara', 'jpataide', 'sflorencio', 'rodrigoHime', 'ph182', 'jonatascp', 'fernandobatista', 'phsg', 'binhosemcrause', 'lguarana27', 'jwyterlin', 'osaulo', 'myllercf', 'besser', 'yyuripp', 'KodiMadhavarao']"
mirjahal,"['eihror', 'jfranciscos4', 'luanoliveira1992', 'vrcca', 'angusshire', 'deivisondfs2', 'soyelmnd', 'neryluc', 'williambeto', 'evinw', 'Linux-Player', 'charlenopires', 'javiereguiluz', 'selimdoyranli', 'stewwan', 'mihnsen', 'dalinhuang99', 'RenatoFranca', 'ucsdmath', 'heathdutton']"
ThaisaMirely,"['MoraisIgor', 'jcaacar', 'esdrascavalcs', 'paulowcorreia', 'ThomazFB', 'SanjayYadav90', 'taisedias', 'josealvessa', 'angusshire', 'rafaelgsm', 'luisgabriel', 'AbrantesMar', 'lotofcaffeine', 'rcbop', 'vinniemoreira', 'edu-bot', 'mayrarabelo', 'yankasantos', 'cConectando', 'mateuschaves']"
alexjosesilva,"['alexjose123', 'rmarins1977', 'mauricionobrega', 'marolo', 'correaecastro', 'gleisonsoares', 'josuesantos93', 'simoneas02', 'Rellyk', 'EdsonBitaraes', 'ahmetabdi', 'Kowts', 'rafaelapolinaio', 'Aristoteleskiv', 'hebertmota10', 'RaimundoNeto', 'taffapsn', 'KevinHock', 'rafaelporfirio', 'patrickchagas21']"
peaonunes,"['tomersimis', 'pedrootorres', 'luishmelo', 'caionovaes', 'Nuneshere', 'marlonwc3', 'lapl', 'TomasArruda', 'cb16', 'wramalho', 'dgmneto', 'ruybrito106', 'macm3', 'rcalegario', 'Trakton', 'bss3', 'lvrma', 'jamessoubry', 'LeonardoGaldino', 'ottony']"
itsmealves,"['renatohlf', 'diegonvs', 'galvaoisabella', 'bmhori', 'lhcavalcanti', 'theeam', 'eunaka', 'AnnaGabriela', 'OtacilioN', 'iagointer', 'beccinha', 'MauricioLimaJR', 'ericksrodrigues', 'Drakmord2', 'cauannelinhares', 'dalinhuang99', 'camisLuisa', 'paulapithon', 'albjoaov', 'thainapaes']"
Gustavomagalhaes,"['NetoRodrigues', 'francoisMich', 'marcelorochape', 'ViniciusAcioly', 'robugos', 'raffaelvramos', 'danielcandidos', 'ThyagoAntonio', 'ChristianSpinelli', 'Daniel-Guilherme', 'clodoalvesjr', 'MichalPaszkiewicz', 'joaolucasbig', 'MatheusUehara', 'PhilippeAssis', 'BarbaLoira', 'leuthier', 'ItzLevvie', 'sheelalaxman', 'daividvasconcelosleal']"
meiralins,"['victorcarrico', 'filipeximenes', 'fjsj', 'luanfonceca', 'cusspvz', 'angusshire', 'arthuralvim', 'embatbr', 'pcstl', 'mazulo', 'izabelacborges', 'dalinhuang99', 'jrodolfolima', 'sh4nr0ck', 'kauegimenes', 'cassiobotaro', 'umluizlima', 'gtpedrosa', 'nfultz', 'hugobessa']"
rpragana,"['lipse', 'dexygen', 'henvic', 'leonardovaz', 'danielAlbuquerque', 'helderam', 'renanbastos93', 'ruidias10', 'andreaweb', 'alfredbaudisch', 'higorcesarqn', 'audrincp', 'brunowdev', 'evandojunior', 'mtsgeneroso', 'brenopolanski', 'jhonatanpetronilho', 'jlozovei', 'renatojusto']"
Cisneiros,"['fellyph', 'rodrigolc', 'dayvisons', 'angusshire', 'lapl', 'pnasc', 'peaonunes', 'joelcarr', 'yagonobre', 'caionovaes', 'cadu-tech', 'bbonamin', 'pcstl', 'caroolpmelo', 'muniz95', 'KevinHock', 'henriquemenezes', 'drcabral', 'talitaoliveira']"
matheusmariano,"['angusshire', 'gideaoms', 'hilltool', 'edilsonribeiro', 'luizhenriquesoares', 'evinw', 'blogdomarcio', 'emanuelrosa', 'amaurycatelan', 'emanuellimeira', 'pablostellet', 'rodrigoHime', 'hnka', 'leorenis', 'ignispider', 'mikejavier', 'albertcito', 'Bunlong', 'edunjr']"
inacionery,"['rafaprax', 'alexpessoajr', 'ajsb85', 'thiagoh', 'interaminense', 'victorlaerte', 'angusshire', 'leoadb', 'pedroqueiroz', 'Vermisse', 'pvkreddy2001', 'shznaqvi', 'hgfischer', 'mstraughan86', 'eleandrotersi', 'diegonvs', 'camisLuisa', 'akinhwan']"
caiobsouza,"['yankasantos', 'edu-bot', 'mariCampos', 'BarbaLoira', 'fernandofribeiro', 'lhaisrs', 'jonathasbsouza', 'dplewis', 'opengiineer', 'petrusxz', 'RainbowGenius', 'tomazhawkjr', 'palaciowagner', 'isabellyfd', 'Jmgmartig', 'ItaloSa', 'jeanbauer', 'rftHusn']"
eduardo-melo,"['gabrieljbl', 'isdot', 'alvarojoao', 'rmd2', 'antoniosj', 'luanamartins', 'lcassiol', 'cenaion', 'KOUISAmine', 'nfultz', 'Vermisse', 'OtacilioN', 'EclipseMain', 'santiagomarcos', 'urlGuney', 'indrajithbandara', 'rftHusn', 'opengiineer']"
FranciscoMarinho,"['dpcavalcanti', 'mstred', '3box', 'wallacethierre', 'karlafalcao', 'frankjuniorr', 'justinharringa', 'lpmourato', 'MichalPaszkiewicz', 'yankasantos', 'thiagoolsilva', 'rubemmoura', 'Programming76', 'haroldogtf', 'mstraughan86', 'AdiChat', 'letaniaferreira', 'rftHusn']"
daniellqueiroz,"['brenocunha', 'm0nad', 'ludmilaGuimaraes', 'gpb', 'lipse', 'phpenterprise', 'ahmaddoski145', 'angusshire', 'ambodi', 'pisual', 'RogerFederer03', 'ReidHolmes', 'mstraughan86', 'vkandola', 'MKanbaz', 'bitmote', 'rftHusn']"
felipedealbuquerque,"['rodrigoperazzo', 'jonoid', 'thulioph', 'murigama', 'celsonrd', 'simoneas02', 'glpsp', 'jonataa', 'JeanDuarte00', 'brenopolanski', 'sfilhu', 'andreximenes', 'timarcosdias', 'thiagoarrais', 'jonathanslima', 'dmente03', 'fecalemos']"
WandersonAlves,"['willany', 'simoneas02', 'gcaraciolo', 'felipeisidorio', 'edu-bot', 'Davidmarquardt', 'fehaa', 'viniciusmantero', 'talitaoliveira', 'rubenmarcus', 'raisiqueira', 'deppbrazil', 'marcossouzadev', 'guuhh', 'matheusFTC', 'EduardoLima806', 'cassiolpaixao90']"
araujoraphael,"['fernandopereira', 'gabrielcwa', 'renatooliveira', 'fjsj', 'rafaelcaricio', 'leocadiotine', 'guilhermepaiva', 'embs', 'guiocavalcanti', 'sergiofontes', 'arthuralvim', 'adonescunha', 'gileno', 'kfalconspb', 'FilipelIOn', 'minsle', 'jj151']"
rvlb-19,"['brilacerda', 'RodrigoCastiel', 'phrps', 'vanessa', 'mateusnbm', 'caroolpmelo', 'mattvie', 'vvs3', 'andreabduque', 'jonathanrbarreto', 'amandasavluchinske', 'RodolfoAndrade', 'adoniasvsbarros', 'opengiineer', 'gfsca', 'reiarthur', 'znonzadmin']"
herbertt,"['pauloborba', 'thaisabr', 'jonaslins', 'larissafalcao', 'julioscesare', 'petrosbarreto', 'iagobelo', 'diegoep', 'cezane', 'AlexJCosta', 'misterXavier', 'lubarinobr', 'iltonkp', 'oregonman', 'mauriciodelira', 'vanessasidrim', 'Fernando-Freire']"
victorfsf,"['elsonrs', 'arthuralvim', 'Durvalll', 'angusshire', 'Tiago-Lira', 'JonnatasCabral', 'toxtli', 'cusspvz', 'wsacin', 'alessandroHenrique', 'AvynerLucena', 'matheuslins', 'zking77', 'jorgehclinhares', 'dalinhuang99', 'opengiineer', 'Rielson-Leandro']"
lauromoura,"['lboaretto', 'rafaelcaricio', 'lipse', 'marcelcaraciolo', 'rogerzanoni', 'nielsonsantana', 'mbelluzzo', 'thiagolacerda', 'develmcz', 'tulliolucena', 'nickdiego', 'luisgabriel', 'prabhic', 'adrianomelo', 'MichalPaszkiewicz', 'osantana', 'sibelius']"
brandizzi,"['douglas', 'sergiosanchez', 'thiago-rocha', 'ajsb85', 'inacionery', 'rafaelyokota', 'dustinryerson', 'leoadb', 'pedroqueiroz', 'wschenkel', 'deepeeess', 'KevinHock', 'interaminense', 'alexpessoajr', 'diegonvs', 'akinhwan']"
rafaprax,"['paulorec', 'leoadb', 'alexpessoajr', 'thiagoh', 'victorlaerte', 'inacionery', 'ajsb85', 'interaminense', 'jordanamorais', 'pedroqueiroz', 'Vermisse', 'fernandosouza', 'mstraughan86', 'diegonvs', 'rigosouza', 'akinhwan']"
pedroqueiroz,"['AlexandreDiegoS', 'tolribeiro', 'igormatos', 'inacionery', 'rafaprax', 'pragmaticivan', 'leoadb', 'ajsb85', 'victorlaerte', 'fernandosouza', 'interaminense', 'alexpessoajr', 'diegonvs', 'camisLuisa', 'rigosouza', 'akinhwan']"
setanta,"['thiagoarrais', 'luisgabriel', 'thiagolacerda', 'tulliolucena', 'nickdiego', 'thulio', 'rafaelcaricio', 'adrianomelo', 'osantana', 'flavioribeiro', 'arthuralvim', 'lauromoura', 'henriquemenezes', 'angusshire', 'fpcMotif', 'sibelius']"
AbrantesMar,"['rodrigox', 'QueirozDavi', 'Vanderlan', 'YGORJS', 'jguedes', 'ManoelAlmeida', 'saleslessa', 'skywalkerluc', 'andrelfmachado', 'henriquemenezes', 'iohansoncassiano', 'brunossc', 'fehaa', 'keywilliams', 'eduardobaia', 'halyssonnobrega']"
TigerRobocop,"['gisomarjr', 'paulononaka', 'lordhasyim', 'Sifdon', 'thiagoarrais', 'di3goleite', 'simoneas02', 'PamelaBeatriz', 'cdfortes', 'raisiqueira', 'drcabral', 'talitaoliveira', 'interaminense', 'diegonvs', 'Maximilly', 'HaysaRodrigues']"
joseronierison,"['fraudlucas', 'vitornogueira', 'gpedro', 'angusshire', 'CesarOliveira', 'tvvocold', 'VagrantStory', 'JeorgeMatt', 'alvarengathomas', 'dayvsonlima', 'phinfonet', 'Linux-Player', 'guuhh', 'dalinhuang99', 'mstraughan86', 'vkandola']"
rcaval,"['trecenti', 'gmotta', 'nandokakimoto', 'paolocarrasco', 'ronualdo', 'rasoliveira', 'lmenezes', 'STRd6', 'marcwebbie', 'roselmamendes', 'taisedias', 'vrcca', 'gpedro', 'pmaia', 'karlafalcao']"
alvarocavalcanti,"['jweissman', 'mauriciovieira', 'paidamoyo', 'shyba', 'RatoX', 'roselmamendes', 'rasoliveira', 'tnaires', 'vtrbtf', 'MichalPaszkiewicz', 'vrcca', 'glauberramos', 'KevinHock', 'samukce', 'onstash']"
andersonresende,"['luanfonceca', 'elizandropacheco', 'meiralins', 'SamirSouzaSys', 'osantana', 'medeirosthiago', 'muhammadtaqi', 'fjsj', 'matiasinsaurralde', 'Williano', 'chocoelho', 'Milhano', 'kamranhossain', 'vanessa', 'amandasavluchinske']"
foolOnTheHill,"['nogn', 'fulano7', 'horaciojcfilho', 'brunocasanova', 'mikegwhit', 'angusshire', 'bhavyanshu', 'imraazrally', 'NatanCC', 'VagrantStory', 'caionovaes', 'heliofsjr18', 'mstraughan86', 'vkandola', 'EclipseMain']"
cleydyr,"['luisgabriel', 'JoaoGFarias', 'embs', 'linolaoj', 'ajsb85', 'angusshire', 'inacionery', 'filipeluiz', 'gabrieoel', 'balcsida', 'diegonvs', 'interaminense', 'jordanamorais', 'akinhwan', 'karlafalcao']"
hpbl,"['eltonfs', 'rfl3', 'pcstl', 'guedesbgeorge', 'Valbrand', 'horaciojcfilho', 'juliadebelli', 'jeronimobs', 'iillx', 'mstraughan86', 'Srubens', 'zirinisp', 'fc2', 'wentaoyan', 'isabellyfd']"
eudesll,"['FelipeRC', 'alsmoreira', 'jonasagx', 'alexpessoajr', 'lucasdicavalcanti', 'FabioAguiar', 'caiosfonseca', 'paulorec', 'rafellk', 'interaminense', 'victorlaerte', 'heitorpaceli', 'mstraughan86', 'ottony', 'peaonunes']"
raquelguimaraes,"['gmotta', 'leandrogualter', 'rasoliveira', 'ronualdo', 'fernando-alves', 'jeandersonbc', 'amaurymedeiros', 'marcwebbie', 'simoneas02', 'IgorVieira', 'roselmamendes', 'marcosjoao37', 'isaahmdantas', 'flavioribeiro', 'CafeLungo']"
oliveriojnn,"['edu-bot', 'danguilherme', 'digitalbocca', 'davipereirape', 'leanfj', 'talitaoliveira', 'gabrielcarvalhogama', 'wilopes', 'ktquez', 'rubenmarcus', 'vtorves', 'marceloquinze', 'leonardomerlin', 'marknemesis', 'rafael-henrique-oliveira']"
rodolfoestevam,"['iagobelo', 'yuriroyer', 'mauLeal', 'cahueby', 'luhanlacerda', 'pcstl', 'felipehmsilveira', 'dalinhuang99', 'Luizdidier', 'rafaelporfirio', 'laisvidoto1994', 'claudvanbarret', 'andrenoberto', 'Bunlong', 'danieldsf']"
igormp,"['nivaldogmelo', 'yanngabriel05', 'luizfilipemacedo', 'cusspvz', 'mikegwhit', 'OchumaAgwara', 'tancredosouza', 'MichalPaszkiewicz', 'AugustoQueiroz', 'sylviot', 'prximenes', 'lrac2015', 'PunishedBois', 'carolcruz', 'zzedgat2012']"
guilhermepaiva,"['GibaTrindade', 'JoaoGFarias', 'Jacktony', 'rafaelcaricio', 'dvro', 'antoniocorreia', 'angusshire', 'MichalPaszkiewicz', 'Programming76', 'adailsonfilho', 'felipedemacedo', 'ItzLevvie', 'mstraughan86', 'vkandola', 'rftHusn']"
leuthier,"['wellington16', 'thiagoprazeres', 'brunapvasconcelos', 'gustavogusmao', 'Miicchhel', 'Reddstar', 'FilipelIOn', 'flushedlucas', 'bernardojr123', 'lemosevele', 'jorgepauloS', 'arianalima', 'joaopaulosama', 'Matheus-Campos']"
gcaraciolo,"['luizlago', 'tuliohmendes', 'joaopaulofs', 'angusshire', 'WandersonAlves', 'guilhermefarias', 'xgeo', 'tamiresa', 'fpchemical', 'suissa', 'nelsonic', 'nfultz', 'Bunlong', 'marcoshmendes']"
jeftarmascarenhas,"['rafaelguinho', 'woliveiras', 'clovisdasilvaneto', 'luizhenriquesoares', 'xgeo', 'talitaoliveira', 'l16h7n1n6s', 'xewertonfilipe', 'diegonvs', 'Isaachi1', 'higordiego', 'witerbino', 'zecafeitosa', 'JohnsonMauro']"
thiago-farias,"['brunojunqueira-alves', 'kassimojr', 'joaoaneto', 'silvanoneto', 'brenoman', 'geovanneoliveira', 'izaiasg', 'LuisBarbosa99', 'BrennoMatheus', 'denini08', 'joedysonbezerra', 'thomas210', 'JonatanLins', 'elsongabriel']"
julihermes,"['henriquebastos', 'victorwestmann', 'rhchristian', 'wellvsilva', 'gleisonsoares', 'zdanilo1', 'deyvisonrocha', 'andersondanilo', 'Wanderson77', 'renatoalvesdev', 'angusshire', 'fishequality', 'hernandev', 'felipecbarelli']"
rsilvabr,"['reloadbrazil', 'guiocavalcanti', 'brunocasanova', 'leonnsc', 'jmrenouard', 'multiarts', 'jh00nbr', 'AlinaFialho', 'KevinHock', 'mstraughan86', 'EclipseMain', 'nfultz', 'yanzhao571', 'marknemesis']"
lpmfilho,"['guiocavalcanti', 'Shuanghua', 'llp', 'cbooy', 'Dreamer206602', 'shawnLLin', 'junshao1986', 'tiancaiCC', 'wjcspirit', '494778200pepe', 'ruanjianbai', 'selfimprW', 'mauriciomanoel', 'dragonxking']"
atriciasabino,"['leticiamara', 'cusspvz', 'brunocasanova', 'dencaval', 'angusshire', 'andreluiscm', 'VagrantStory', 'rhonan', 'mensonones', 'mstraughan86', 'GabrielCzar', 'vkandola', 'rfsj', 'SurfaceB00k']"
nielsonsantana,"['lboaretto', 'rafaelcaricio', 'marcelcaraciolo', 'adrianomelo', 'lipse', 'develmcz', 'filipeximenes', 'arthuralvim', 'rodrigoclira', 'MichalPaszkiewicz', 'osantana', 'jamissonfreitas', 'geocarvalho', 'diogocaetano']"
matheusFTC,"['ros3cin', 'andersongns', 'talitaoliveira', 'mrprompt', 'amandavelino', 'japm94', 'mstraughan86', 'Vermisse', 'srcmaxim', 'marknemesis', 'rftHusn', 'gabriel-silva', '01maarry01']"
sgosantos,"['brunofarache', 'miguelamoros', 'uiltonjose', 'igoriols', 'nhpatt', 'henriquemenezes', 'ledebour', 'victorlaerte', 'pragmaticivan', 'phcp', 'camisLuisa', 'diegonvs', 'alexpessoajr']"
mabj,"['jpaulolins', 'gpb', 'daniellqueiroz', 'brenocunha', 'spnow', 'rafaelcaricio', 'rochax', 'trietptm', 'henriquearcoverde', 'espreto', 'm0nad', 'angusshire', 'alexoslabs']"
esdrascosta,"['danielvdantas', 'FilipeDelCesare', 'marciliojr', 'mirjahal', 'diegocamara', 'jodanher', 'leandrooguit', 'angusshire', 'deivisondfs2', 'ahdncordeiro', 'vrcca', 'hugomenezes', 'carlosvictor']"
alinedoleron,"['filipe-cantarelli', 'fernandosouza', 'ygorcosta', 'interaminense', 'alexpessoajr', 'diegonvs', 'grodrigues', 'clovisdasilvaneto', 'luanpontolio', 'matuzalemsteles', 'marknemesis', 'erravimishra1', 'akinhwan']"
anantpaatra,"['tehora', 'cusspvz', 'brunocasanova', 'gabrielpconceicao', 'angusshire', 'hossein4heydari', 'MichalPaszkiewicz', 'joao-lucas', 'shrmndr', 'subbyte', 'Sup3r-Us3r', 'tachibanana', 'JoelSanchez']"
alocjr,"['HenriqueDreyer', 'felixruan09', 'JamessonCheron', 'kilsongomes', 'rodrigocavalcanti95', 'LuisFelipeBranco', 'AvelinoGomez', 'MatheuzMarinho', 'giuliacavalcanti', 'ClaytonRocha', 'gvgabriellb', 'mguilhermetavares', 'JeanDuarte00']"
leonardooo,"['RaquelOliveira', 'PetersonGoncalves', 'thiagohcs', 'lucascapistrano', 'DouglasThyago', 'laisbeltrao', 'AlineSilveira', 'ricardoselva', 'uirandesouza', 'simoneas02', 'veridianaMelo', 'edu-bot', 'thiagoarrais']"
sergiohampel,"['nrayann', 'guilhermefarias', 'luiztiago', 'arthurmichel', 'mikejavier', 'leonardopaiva', 'brunocasanova', 'luizbatista', 'WagnerCunha', 'lucasselliach', 'diiegocavalcanti', 'WandersonAlves', 'AnnaGabriela']"
t0rr3sp3dr0,"['gan640', 'lvrma', 'wison27', 'SergioTTF', 'mlbas', 'brgccf', 'monteiro-luiz', 'willeeer', 'adecarli', 'lams3', 'jgfn1', 'LeonardoGaldino', 'yoko83']"
mulatinho,"['richardsonlima', 'utzig', 'galaris', 'andreldm', 'IlutaV', 'hfpp2012', 'douggr', 'yzakius', 'KevinHock', 'dalinhuang99', 'lucasmendesorg', 'aeciojr']"
brunosan7os,"['Miicchhel', 'wellington16', 'ajffdelgado', 'felipeaurelio', 'Nobertostuart', 'gida17', 'eridsonigor10', 'nobertojr', 'angusshire', 'ferreiralisson', 'mushi720', 'horion']"
caionovaes,"['horaciojcfilho', 'fulano7', 'llaryssa', 'forbidden404', 'peaonunes', 'NatanCC', 'marlonwc3', 'foolOnTheHill', 'tomersimis', 'lnmds', 'mstraughan86', 'opengiineer']"
thiagoolsilva,"['Alexsandropdantas', 'fnipo', 'MikhailKotykhov', 'FranciscoMarinho', 'andremion', 'frankjuniorr', 'mirshahbazi', 'dalinhuang99', 'kalyanelordao', 'pranavlathigara', 'Bunlong', 'KodiMadhavarao']"
hnka,"['henvic', 'JCelia', 'sccrn', 'mjuliagfl', 'SilvaDecio', 'CiroboyBR', 'technologiclee', 'caroolpmelo', 'rodrigoHime', 'yhirano55', 'felipecbarelli', 'eduardascharnhorst']"
fltiago,"['tacsio', 'aricardoreis', 'embs', 'sergiofontes', 'guiocavalcanti', 'lipse', 'rrecio', 'RobertoBarros', 'arthuralvim', 'JoaoGFarias', 'jnettome', 'thnery']"
lucascmelo,"['fernandosouza', 'ivanAndrade', 'deyvisonrocha', 'jeffersonromano', 'guilhermefarias', 'ruanltbg', 'gusshmelo', 'msmosso', 'henvic', 'raphaborralho', 'luiztiago', 'luizbatista']"
acmh,"['tomersimis', 'pazspm', 'vtcb', 'Sjasilva', 'pcstl', 'ntocampos', 'ovictoraurelio', 'mguilhermetavares', 'jorgehclinhares', 'aht360', 'LeonardoGaldino', 'walbermr']"
rafoli,"['ahmetabdi', 'igorarouca', 'dearnani', 'angusshire', 'juliotobias', 'jorgeislas', 'izaiasavila', 'HaysaRodrigues', 'jordanamorais', 'manoelcyreno', 'jonatascp', 'interaminense']"
